,HCHO Value,Location,Date,Next Date
4049,7.736079590048673e-05,Jaffna Proper,2020-02-03,2020-02-04
4050,2.9988230685762445e-05,Jaffna Proper,2020-02-04,2020-02-05
4051,8.956994815171178e-05,Jaffna Proper,2020-02-05,2020-02-06
4052,8.528782290904746e-05,Jaffna Proper,2020-02-06,2020-02-07
4053,9.3158948421858e-05,Jaffna Proper,2020-02-07,2020-02-08
4054,0.0001329977308455,Jaffna Proper,2020-02-08,2020-02-09
4055,9.167230343631064e-05,Jaffna Proper,2020-02-09,2020-02-10
4056,0.0001125273331997,Jaffna Proper,2020-02-10,2020-02-11
4057,0.0001035618011263,Jaffna Proper,2020-02-11,2020-02-12
4058,6.440133732753425e-05,Jaffna Proper,2020-02-12,2020-02-13
4059,3.520372026683198e-05,Jaffna Proper,2020-02-13,2020-02-14
4060,0.000106214987672,Jaffna Proper,2020-02-14,2020-02-15
4061,0.0001893338994924,Jaffna Proper,2020-02-15,2020-02-16
4062,0.0001140696498879,Jaffna Proper,2020-02-16,2020-02-17
4063,-8.743220045472609e-06,Jaffna Proper,2020-02-17,2020-02-18
4064,1.2907148991958043e-05,Jaffna Proper,2020-02-18,2020-02-19
4065,8.332787016719929e-05,Jaffna Proper,2020-02-19,2020-02-20
4066,7.274293530834045e-05,Jaffna Proper,2020-02-20,2020-02-21
4067,7.197227846448283e-05,Jaffna Proper,2020-02-21,2020-02-22
4068,8.347691265239883e-05,Jaffna Proper,2020-02-22,2020-02-23
4069,,Jaffna Proper,2020-02-23,2020-02-24
4070,5.757930667226468e-05,Jaffna Proper,2020-02-24,2020-02-25
4071,7.725994739420634e-05,Jaffna Proper,2020-02-25,2020-02-26
4072,3.9804097462514446e-05,Jaffna Proper,2020-02-26,2020-02-27
4073,7.14237709270203e-05,Jaffna Proper,2020-02-27,2020-02-28
4074,8.843012933605321e-05,Jaffna Proper,2020-02-28,2020-02-29
4075,4.356641756778726e-05,Jaffna Proper,2020-02-29,2020-03-01
4076,2.8814101559467734e-05,Jaffna Proper,2020-03-01,2020-03-02
4077,0.0001684369345094,Jaffna Proper,2020-03-02,2020-03-03
4078,0.0001862468556344,Jaffna Proper,2020-03-03,2020-03-04
4079,0.0001644682594244,Jaffna Proper,2020-03-04,2020-03-05
4080,0.0002324229845154,Jaffna Proper,2020-03-05,2020-03-06
4081,0.0001449451848775,Jaffna Proper,2020-03-06,2020-03-07
4082,7.774251157396505e-05,Jaffna Proper,2020-03-07,2020-03-08
4083,0.0001072160492804,Jaffna Proper,2020-03-08,2020-03-09
4084,0.0001103523057295,Jaffna Proper,2020-03-09,2020-03-10
4085,9.90231858816019e-05,Jaffna Proper,2020-03-10,2020-03-11
4086,7.955342544761896e-05,Jaffna Proper,2020-03-11,2020-03-12
4087,0.0001496994078351,Jaffna Proper,2020-03-12,2020-03-13
4088,9.842867081587472e-05,Jaffna Proper,2020-03-13,2020-03-14
4089,0.0001332711000619,Jaffna Proper,2020-03-14,2020-03-15
4090,1.8956272504751883e-05,Jaffna Proper,2020-03-15,2020-03-16
4091,8.713500469213551e-05,Jaffna Proper,2020-03-16,2020-03-17
4092,0.0001123207601274,Jaffna Proper,2020-03-17,2020-03-18
4093,0.0001294944422762,Jaffna Proper,2020-03-18,2020-03-19
4094,0.0001202206094906,Jaffna Proper,2020-03-19,2020-03-20
4095,0.000103826284466,Jaffna Proper,2020-03-20,2020-03-21
4096,9.956436540570198e-05,Jaffna Proper,2020-03-21,2020-03-22
4097,0.0001300715553382,Jaffna Proper,2020-03-22,2020-03-23
4098,7.174089589571813e-05,Jaffna Proper,2020-03-23,2020-03-24
4099,0.0001758335219706,Jaffna Proper,2020-03-24,2020-03-25
4100,0.0001529355307339,Jaffna Proper,2020-03-25,2020-03-26
4101,8.282055702708246e-05,Jaffna Proper,2020-03-26,2020-03-27
4102,6.972330897534165e-05,Jaffna Proper,2020-03-27,2020-03-28
4103,0.0001057945951732,Jaffna Proper,2020-03-28,2020-03-29
4104,0.0001576527019665,Jaffna Proper,2020-03-29,2020-03-30
4105,6.158150381875033e-05,Jaffna Proper,2020-03-30,2020-03-31
4106,0.0001108522401885,Jaffna Proper,2020-03-31,2020-04-01
4107,0.0001027608751676,Jaffna Proper,2020-04-01,2020-04-02
4108,0.0001227403517949,Jaffna Proper,2020-04-02,2020-04-03
4109,0.0002529422725345,Jaffna Proper,2020-04-03,2020-04-04
4110,,Jaffna Proper,2020-04-04,2020-04-05
4111,0.0002338340740797,Jaffna Proper,2020-04-05,2020-04-06
4112,0.0001683892937898,Jaffna Proper,2020-04-06,2020-04-07
4113,9.056911133839808e-05,Jaffna Proper,2020-04-07,2020-04-08
4114,0.0001290781152126,Jaffna Proper,2020-04-08,2020-04-09
4115,4.690559231945951e-05,Jaffna Proper,2020-04-09,2020-04-10
4116,0.0001520213258079,Jaffna Proper,2020-04-10,2020-04-11
4117,5.027964589964536e-05,Jaffna Proper,2020-04-11,2020-04-12
4118,4.513961560020827e-05,Jaffna Proper,2020-04-12,2020-04-13
4119,0.0001631164219124,Jaffna Proper,2020-04-13,2020-04-14
4120,0.000283783996495,Jaffna Proper,2020-04-14,2020-04-15
4121,0.0001159449377934,Jaffna Proper,2020-04-15,2020-04-16
4122,0.0001154208731447,Jaffna Proper,2020-04-16,2020-04-17
4123,0.0001165165123235,Jaffna Proper,2020-04-17,2020-04-18
4124,8.968148767499954e-05,Jaffna Proper,2020-04-18,2020-04-19
4125,,Jaffna Proper,2020-04-19,2020-04-20
4126,0.0001520928384092,Jaffna Proper,2020-04-20,2020-04-21
4127,0.0002415162310073,Jaffna Proper,2020-04-21,2020-04-22
4128,,Jaffna Proper,2020-04-22,2020-04-23
4129,0.0001099499021614,Jaffna Proper,2020-04-23,2020-04-24
4130,0.0001060280670544,Jaffna Proper,2020-04-24,2020-04-25
4131,-3.452225587387767e-05,Jaffna Proper,2020-04-25,2020-04-26
4132,0.0002320451333913,Jaffna Proper,2020-04-26,2020-04-27
4133,0.0002090258749655,Jaffna Proper,2020-04-27,2020-04-28
4134,0.0002639297938365,Jaffna Proper,2020-04-28,2020-04-29
4135,0.0001324997248577,Jaffna Proper,2020-04-29,2020-04-30
4136,,Jaffna Proper,2020-04-30,2020-05-01
4137,0.0001789679199394,Jaffna Proper,2020-05-01,2020-05-02
4138,0.000196557603559,Jaffna Proper,2020-05-02,2020-05-03
4139,0.000109154347012,Jaffna Proper,2020-05-03,2020-05-04
4140,0.000166265690893,Jaffna Proper,2020-05-04,2020-05-05
4141,0.0001238404944844,Jaffna Proper,2020-05-05,2020-05-06
4142,0.0001016972921468,Jaffna Proper,2020-05-06,2020-05-07
4143,0.0001067815218725,Jaffna Proper,2020-05-07,2020-05-08
4144,-4.834844794744359e-06,Jaffna Proper,2020-05-08,2020-05-09
4145,0.0001331738381342,Jaffna Proper,2020-05-09,2020-05-10
4146,,Jaffna Proper,2020-05-10,2020-05-11
4147,,Jaffna Proper,2020-05-11,2020-05-12
4148,,Jaffna Proper,2020-05-12,2020-05-13
4149,4.8143049467005975e-05,Jaffna Proper,2020-05-13,2020-05-14
4150,0.0001348957997132,Jaffna Proper,2020-05-14,2020-05-15
4151,1.2380205516959338e-05,Jaffna Proper,2020-05-15,2020-05-16
4152,,Jaffna Proper,2020-05-16,2020-05-17
4153,0.000333532832967,Jaffna Proper,2020-05-17,2020-05-18
4154,9.935139374610612e-06,Jaffna Proper,2020-05-18,2020-05-19
4155,0.0001866653264254,Jaffna Proper,2020-05-19,2020-05-20
4156,9.984176586684292e-05,Jaffna Proper,2020-05-20,2020-05-21
4157,0.0001535994041582,Jaffna Proper,2020-05-21,2020-05-22
4158,7.777206176159074e-05,Jaffna Proper,2020-05-22,2020-05-23
4159,0.0001829154374963,Jaffna Proper,2020-05-23,2020-05-24
4160,0.0002101905479669,Jaffna Proper,2020-05-24,2020-05-25
4161,0.0001945721247896,Jaffna Proper,2020-05-25,2020-05-26
4162,9.97743855857502e-05,Jaffna Proper,2020-05-26,2020-05-27
4163,0.0002349140331831,Jaffna Proper,2020-05-27,2020-05-28
4164,0.0002475788880573,Jaffna Proper,2020-05-28,2020-05-29
4165,9.553155879928772e-05,Jaffna Proper,2020-05-29,2020-05-30
4166,6.485041436881364e-05,Jaffna Proper,2020-05-30,2020-05-31
4167,7.680545336460125e-05,Jaffna Proper,2020-05-31,2020-06-01
4168,6.290528738022413e-05,Jaffna Proper,2020-06-01,2020-06-02
4169,5.548681821372904e-05,Jaffna Proper,2020-06-02,2020-06-03
4170,7.928967046339835e-05,Jaffna Proper,2020-06-03,2020-06-04
4171,4.191963136128963e-05,Jaffna Proper,2020-06-04,2020-06-05
4172,7.336405521076968e-05,Jaffna Proper,2020-06-05,2020-06-06
4173,9.408242415913266e-05,Jaffna Proper,2020-06-06,2020-06-07
4174,5.9975120876535073e-05,Jaffna Proper,2020-06-07,2020-06-08
4175,0.0001025361008137,Jaffna Proper,2020-06-08,2020-06-09
4176,0.0001555771223399,Jaffna Proper,2020-06-09,2020-06-10
4177,,Jaffna Proper,2020-06-10,2020-06-11
4178,,Jaffna Proper,2020-06-11,2020-06-12
4179,,Jaffna Proper,2020-06-12,2020-06-13
4180,0.0001193466506037,Jaffna Proper,2020-06-13,2020-06-14
4181,0.0001056400904104,Jaffna Proper,2020-06-14,2020-06-15
4182,4.3203978374383726e-05,Jaffna Proper,2020-06-15,2020-06-16
4183,0.000106470346262,Jaffna Proper,2020-06-16,2020-06-17
4184,8.606755502567851e-05,Jaffna Proper,2020-06-17,2020-06-18
4185,0.0001537568275644,Jaffna Proper,2020-06-18,2020-06-19
4186,0.0001995695912848,Jaffna Proper,2020-06-19,2020-06-20
4187,0.0002806105792137,Jaffna Proper,2020-06-20,2020-06-21
4188,0.0002159666037065,Jaffna Proper,2020-06-21,2020-06-22
4189,2.599099656155993e-05,Jaffna Proper,2020-06-22,2020-06-23
4190,,Jaffna Proper,2020-06-23,2020-06-24
4191,,Jaffna Proper,2020-06-24,2020-06-25
4192,,Jaffna Proper,2020-06-25,2020-06-26
4193,0.0001053230766341,Jaffna Proper,2020-06-26,2020-06-27
4194,0.0001892565522346,Jaffna Proper,2020-06-27,2020-06-28
4195,8.38386486519902e-05,Jaffna Proper,2020-06-28,2020-06-29
4196,5.390430190512162e-05,Jaffna Proper,2020-06-29,2020-06-30
4197,6.087503383036571e-07,Jaffna Proper,2020-06-30,2020-07-01
4198,0.0001555921192232,Jaffna Proper,2020-07-01,2020-07-02
4199,0.0001006371466017,Jaffna Proper,2020-07-02,2020-07-03
4200,0.0001625763301523,Jaffna Proper,2020-07-03,2020-07-04
4201,,Jaffna Proper,2020-07-04,2020-07-05
4202,0.0001256631641689,Jaffna Proper,2020-07-05,2020-07-06
4203,0.0002094621474927,Jaffna Proper,2020-07-06,2020-07-07
4204,0.0001121799219966,Jaffna Proper,2020-07-07,2020-07-08
4205,,Jaffna Proper,2020-07-08,2020-07-09
4206,0.0001096902229289,Jaffna Proper,2020-07-09,2020-07-10
4207,0.000168233264325,Jaffna Proper,2020-07-10,2020-07-11
4208,6.57890046889866e-05,Jaffna Proper,2020-07-11,2020-07-12
4209,0.0001280705970486,Jaffna Proper,2020-07-12,2020-07-13
4210,,Jaffna Proper,2020-07-13,2020-07-14
4211,9.572750509226032e-05,Jaffna Proper,2020-07-14,2020-07-15
4212,0.0002100240482514,Jaffna Proper,2020-07-15,2020-07-16
4213,,Jaffna Proper,2020-07-16,2020-07-17
4214,7.072853741213175e-05,Jaffna Proper,2020-07-17,2020-07-18
4215,0.000128548829336,Jaffna Proper,2020-07-18,2020-07-19
4216,6.917711054413058e-05,Jaffna Proper,2020-07-19,2020-07-20
4217,8.196033469791825e-05,Jaffna Proper,2020-07-20,2020-07-21
4218,8.094288597720013e-05,Jaffna Proper,2020-07-21,2020-07-22
4219,9.657327828003524e-05,Jaffna Proper,2020-07-22,2020-07-23
4220,0.0001624457679209,Jaffna Proper,2020-07-23,2020-07-24
4221,3.102851971107136e-05,Jaffna Proper,2020-07-24,2020-07-25
4222,8.462243179580669e-05,Jaffna Proper,2020-07-25,2020-07-26
4223,0.0001252621670997,Jaffna Proper,2020-07-26,2020-07-27
4224,9.084737101771016e-05,Jaffna Proper,2020-07-27,2020-07-28
4225,,Jaffna Proper,2020-07-28,2020-07-29
4226,,Jaffna Proper,2020-07-29,2020-07-30
4227,6.849609548364072e-05,Jaffna Proper,2020-07-30,2020-07-31
4228,0.0001836154119793,Jaffna Proper,2020-07-31,2020-08-01
4229,9.895708212557492e-05,Jaffna Proper,2020-08-01,2020-08-02
4230,,Jaffna Proper,2020-08-02,2020-08-03
4231,,Jaffna Proper,2020-08-03,2020-08-04
4232,,Jaffna Proper,2020-08-04,2020-08-05
4233,0.0001893279020776,Jaffna Proper,2020-08-05,2020-08-06
4234,,Jaffna Proper,2020-08-06,2020-08-07
4235,4.623884817889911e-05,Jaffna Proper,2020-08-07,2020-08-08
4236,3.1402281687377785e-05,Jaffna Proper,2020-08-08,2020-08-09
4237,,Jaffna Proper,2020-08-09,2020-08-10
4238,0.000173287314087,Jaffna Proper,2020-08-10,2020-08-11
4239,3.579633433719386e-05,Jaffna Proper,2020-08-11,2020-08-12
4240,0.0002158419302078,Jaffna Proper,2020-08-12,2020-08-13
4241,6.390609733274188e-05,Jaffna Proper,2020-08-13,2020-08-14
4242,8.988842353902665e-05,Jaffna Proper,2020-08-14,2020-08-15
4243,,Jaffna Proper,2020-08-15,2020-08-16
4244,,Jaffna Proper,2020-08-16,2020-08-17
4245,0.0002243520041265,Jaffna Proper,2020-08-17,2020-08-18
4246,0.0001102404666888,Jaffna Proper,2020-08-18,2020-08-19
4247,9.656689333151122e-05,Jaffna Proper,2020-08-19,2020-08-20
4248,0.0001117597820316,Jaffna Proper,2020-08-20,2020-08-21
4249,1.2021075188652254e-06,Jaffna Proper,2020-08-21,2020-08-22
4250,7.358659369716482e-05,Jaffna Proper,2020-08-22,2020-08-23
4251,6.084471957102083e-05,Jaffna Proper,2020-08-23,2020-08-24
4252,8.528656568768336e-05,Jaffna Proper,2020-08-24,2020-08-25
4253,5.593251873762319e-05,Jaffna Proper,2020-08-25,2020-08-26
4254,0.0001085680228629,Jaffna Proper,2020-08-26,2020-08-27
4255,6.902942806418149e-05,Jaffna Proper,2020-08-27,2020-08-28
4256,0.0001366811528888,Jaffna Proper,2020-08-28,2020-08-29
4257,0.0001006012918586,Jaffna Proper,2020-08-29,2020-08-30
4258,0.000120556111031,Jaffna Proper,2020-08-30,2020-08-31
4259,0.0001225031608854,Jaffna Proper,2020-08-31,2020-09-01
4260,0.0003973778254651,Jaffna Proper,2020-09-01,2020-09-02
4261,,Jaffna Proper,2020-09-02,2020-09-03
4262,3.755753456526905e-05,Jaffna Proper,2020-09-03,2020-09-04
4263,5.0778490596755854e-05,Jaffna Proper,2020-09-04,2020-09-05
4264,,Jaffna Proper,2020-09-05,2020-09-06
4265,0.0001062828669674,Jaffna Proper,2020-09-06,2020-09-07
4266,,Jaffna Proper,2020-09-07,2020-09-08
4267,0.0001386512988306,Jaffna Proper,2020-09-08,2020-09-09
4268,,Jaffna Proper,2020-09-09,2020-09-10
4269,,Jaffna Proper,2020-09-10,2020-09-11
4270,,Jaffna Proper,2020-09-11,2020-09-12
4271,,Jaffna Proper,2020-09-12,2020-09-13
4272,,Jaffna Proper,2020-09-13,2020-09-14
4273,4.040395532417639e-05,Jaffna Proper,2020-09-14,2020-09-15
4274,0.0001247399650792,Jaffna Proper,2020-09-15,2020-09-16
4275,8.483595352892847e-05,Jaffna Proper,2020-09-16,2020-09-17
4276,6.18884835752605e-05,Jaffna Proper,2020-09-17,2020-09-18
4277,,Jaffna Proper,2020-09-18,2020-09-19
4278,,Jaffna Proper,2020-09-19,2020-09-20
4279,,Jaffna Proper,2020-09-20,2020-09-21
4280,0.0001707008459289,Jaffna Proper,2020-09-21,2020-09-22
4281,3.432849169160982e-05,Jaffna Proper,2020-09-22,2020-09-23
4282,7.173251166706291e-05,Jaffna Proper,2020-09-23,2020-09-24
4283,0.0001299862900971,Jaffna Proper,2020-09-24,2020-09-25
4284,,Jaffna Proper,2020-09-25,2020-09-26
4285,,Jaffna Proper,2020-09-26,2020-09-27
4286,5.382526607432863e-05,Jaffna Proper,2020-09-27,2020-09-28
4287,0.0001295834376846,Jaffna Proper,2020-09-28,2020-09-29
4288,0.0003810656672329,Jaffna Proper,2020-09-29,2020-09-30
4289,4.928327152067086e-05,Jaffna Proper,2020-09-30,2020-10-01
4290,6.296224980034368e-05,Jaffna Proper,2020-10-01,2020-10-02
4291,0.0002598220063604,Jaffna Proper,2020-10-02,2020-10-03
4292,0.0001934158226955,Jaffna Proper,2020-10-03,2020-10-04
4293,8.34398709353693e-05,Jaffna Proper,2020-10-04,2020-10-05
4294,8.488387741184372e-05,Jaffna Proper,2020-10-05,2020-10-06
4295,0.0002430397001973,Jaffna Proper,2020-10-06,2020-10-07
4296,0.0001168220216383,Jaffna Proper,2020-10-07,2020-10-08
4297,8.146712743571523e-05,Jaffna Proper,2020-10-08,2020-10-09
4298,0.0002778117317404,Jaffna Proper,2020-10-09,2020-10-10
4299,0.000115520139725,Jaffna Proper,2020-10-10,2020-10-11
4300,0.0001846333626787,Jaffna Proper,2020-10-11,2020-10-12
4301,0.0001251067236049,Jaffna Proper,2020-10-12,2020-10-13
4302,9.260370965853436e-05,Jaffna Proper,2020-10-13,2020-10-14
4303,,Jaffna Proper,2020-10-14,2020-10-15
4304,8.234367828368011e-05,Jaffna Proper,2020-10-15,2020-10-16
4305,5.0840732445129146e-05,Jaffna Proper,2020-10-16,2020-10-17
4306,0.0001679605259141,Jaffna Proper,2020-10-17,2020-10-18
4307,,Jaffna Proper,2020-10-18,2020-10-19
4308,0.0001271985829656,Jaffna Proper,2020-10-19,2020-10-20
4309,,Jaffna Proper,2020-10-20,2020-10-21
4310,4.279425880659867e-05,Jaffna Proper,2020-10-21,2020-10-22
4311,5.7156556618717365e-05,Jaffna Proper,2020-10-22,2020-10-23
4312,0.0001155344015329,Jaffna Proper,2020-10-23,2020-10-24
4313,0.0002107588062203,Jaffna Proper,2020-10-24,2020-10-25
4314,1.5245627467602886e-05,Jaffna Proper,2020-10-25,2020-10-26
4315,0.0001038537039871,Jaffna Proper,2020-10-26,2020-10-27
4316,5.232721102368477e-05,Jaffna Proper,2020-10-27,2020-10-28
4317,0.0002061904974044,Jaffna Proper,2020-10-28,2020-10-29
4318,0.0003305055272198,Jaffna Proper,2020-10-29,2020-10-30
4319,0.000342778046946,Jaffna Proper,2020-10-30,2020-10-31
4320,0.0001388383415139,Jaffna Proper,2020-10-31,2020-11-01
4321,0.0001106329235108,Jaffna Proper,2020-11-01,2020-11-02
4322,0.000152101452473,Jaffna Proper,2020-11-02,2020-11-03
4323,0.0001516486556873,Jaffna Proper,2020-11-03,2020-11-04
4324,1.2257230357363106e-05,Jaffna Proper,2020-11-04,2020-11-05
4325,,Jaffna Proper,2020-11-05,2020-11-06
4326,0.0001907390934375,Jaffna Proper,2020-11-06,2020-11-07
4327,7.305292078147776e-05,Jaffna Proper,2020-11-07,2020-11-08
4328,,Jaffna Proper,2020-11-08,2020-11-09
4329,7.779650587415951e-05,Jaffna Proper,2020-11-09,2020-11-10
4330,,Jaffna Proper,2020-11-10,2020-11-11
4331,-2.979602137595848e-05,Jaffna Proper,2020-11-11,2020-11-12
4332,0.0001576545689893,Jaffna Proper,2020-11-12,2020-11-13
4333,0.0002645356588312,Jaffna Proper,2020-11-13,2020-11-14
4334,,Jaffna Proper,2020-11-14,2020-11-15
4335,9.957772853181582e-05,Jaffna Proper,2020-11-15,2020-11-16
4336,,Jaffna Proper,2020-11-16,2020-11-17
4337,0.0002245614446817,Jaffna Proper,2020-11-17,2020-11-18
4338,0.0001423277538193,Jaffna Proper,2020-11-18,2020-11-19
4339,7.6148812200337e-05,Jaffna Proper,2020-11-19,2020-11-20
4340,0.000268785830894,Jaffna Proper,2020-11-20,2020-11-21
4341,8.954452879864067e-05,Jaffna Proper,2020-11-21,2020-11-22
4342,,Jaffna Proper,2020-11-22,2020-11-23
4343,,Jaffna Proper,2020-11-23,2020-11-24
4344,,Jaffna Proper,2020-11-24,2020-11-25
4345,,Jaffna Proper,2020-11-25,2020-11-26
4346,0.0001375431166525,Jaffna Proper,2020-11-26,2020-11-27
4347,0.0001128369621484,Jaffna Proper,2020-11-27,2020-11-28
4348,0.0001451435881662,Jaffna Proper,2020-11-28,2020-11-29
4349,0.0001267927495039,Jaffna Proper,2020-11-29,2020-11-30
4350,0.0001030685216984,Jaffna Proper,2020-11-30,2020-12-01
4351,,Jaffna Proper,2020-12-01,2020-12-02
4352,,Jaffna Proper,2020-12-02,2020-12-03
4353,,Jaffna Proper,2020-12-03,2020-12-04
4354,,Jaffna Proper,2020-12-04,2020-12-05
4355,,Jaffna Proper,2020-12-05,2020-12-06
4356,0.0001214533920627,Jaffna Proper,2020-12-06,2020-12-07
4357,0.000182133846572,Jaffna Proper,2020-12-07,2020-12-08
4358,-3.2313403213533986e-06,Jaffna Proper,2020-12-08,2020-12-09
4359,5.932172659776299e-05,Jaffna Proper,2020-12-09,2020-12-10
4360,5.5532611036010346e-05,Jaffna Proper,2020-12-10,2020-12-11
4361,7.779808944841722e-05,Jaffna Proper,2020-12-11,2020-12-12
4362,,Jaffna Proper,2020-12-12,2020-12-13
4363,9.191733851151886e-06,Jaffna Proper,2020-12-13,2020-12-14
4364,4.549508443338095e-05,Jaffna Proper,2020-12-14,2020-12-15
4365,,Jaffna Proper,2020-12-15,2020-12-16
4366,4.869582451850327e-05,Jaffna Proper,2020-12-16,2020-12-17
4367,-0.0003524730243572,Jaffna Proper,2020-12-17,2020-12-18
4368,,Jaffna Proper,2020-12-18,2020-12-19
4369,5.400992951190413e-05,Jaffna Proper,2020-12-19,2020-12-20
4370,,Jaffna Proper,2020-12-20,2020-12-21
4371,,Jaffna Proper,2020-12-21,2020-12-22
4372,,Jaffna Proper,2020-12-22,2020-12-23
4373,,Jaffna Proper,2020-12-23,2020-12-24
4374,4.4290230259367554e-05,Jaffna Proper,2020-12-24,2020-12-25
4375,,Jaffna Proper,2020-12-25,2020-12-26
4376,6.543718966932466e-05,Jaffna Proper,2020-12-26,2020-12-27
4377,,Jaffna Proper,2020-12-27,2020-12-28
4378,0.0001881793447567,Jaffna Proper,2020-12-28,2020-12-29
4379,8.151630791404039e-05,Jaffna Proper,2020-12-29,2020-12-30
4380,-1.562505238320875e-05,Jaffna Proper,2020-12-30,2020-12-31
4381,0.0001601173873665,Jaffna Proper,2020-12-31,2021-01-01
4382,2.1918794363933355e-05,Jaffna Proper,2021-01-01,2021-01-02
4383,-0.0001390363539464,Jaffna Proper,2021-01-02,2021-01-03
4384,7.925657834430568e-05,Jaffna Proper,2021-01-03,2021-01-04
4385,,Jaffna Proper,2021-01-04,2021-01-05
4386,,Jaffna Proper,2021-01-05,2021-01-06
4387,2.894871828581766e-05,Jaffna Proper,2021-01-06,2021-01-07
4388,6.497214625312254e-05,Jaffna Proper,2021-01-07,2021-01-08
4389,,Jaffna Proper,2021-01-08,2021-01-09
4390,,Jaffna Proper,2021-01-09,2021-01-10
4391,,Jaffna Proper,2021-01-10,2021-01-11
4392,,Jaffna Proper,2021-01-11,2021-01-12
4393,8.037806901853211e-05,Jaffna Proper,2021-01-12,2021-01-13
4394,,Jaffna Proper,2021-01-13,2021-01-14
4395,,Jaffna Proper,2021-01-14,2021-01-15
4396,,Jaffna Proper,2021-01-15,2021-01-16
4397,,Jaffna Proper,2021-01-16,2021-01-17
4398,5.802900556339291e-06,Jaffna Proper,2021-01-17,2021-01-18
4399,2.2663151582631538e-05,Jaffna Proper,2021-01-18,2021-01-19
4400,0.0001462157133041,Jaffna Proper,2021-01-19,2021-01-20
4401,,Jaffna Proper,2021-01-20,2021-01-21
4402,3.5934676800103345e-05,Jaffna Proper,2021-01-21,2021-01-22
4403,9.554883516496696e-05,Jaffna Proper,2021-01-22,2021-01-23
4404,0.0001224546377764,Jaffna Proper,2021-01-23,2021-01-24
4405,0.0001464955449019,Jaffna Proper,2021-01-24,2021-01-25
4406,2.0084292693937985e-05,Jaffna Proper,2021-01-25,2021-01-26
4407,8.556010486040432e-05,Jaffna Proper,2021-01-26,2021-01-27
4408,0.0001515848286555,Jaffna Proper,2021-01-27,2021-01-28
4409,8.788841507070404e-05,Jaffna Proper,2021-01-28,2021-01-29
4410,,Jaffna Proper,2021-01-29,2021-01-30
4411,2.2323333336001992e-05,Jaffna Proper,2021-01-30,2021-01-31
4412,,Jaffna Proper,2021-01-31,2021-02-01
4413,0.0001744496219973,Jaffna Proper,2021-02-01,2021-02-02
4414,,Jaffna Proper,2021-02-02,2021-02-03
4415,4.333937976984247e-05,Jaffna Proper,2021-02-03,2021-02-04
4416,2.5047098771279105e-05,Jaffna Proper,2021-02-04,2021-02-05
4417,5.581288479781449e-05,Jaffna Proper,2021-02-05,2021-02-06
4418,0.0001213783661551,Jaffna Proper,2021-02-06,2021-02-07
4419,,Jaffna Proper,2021-02-07,2021-02-08
4420,5.866181538119617e-05,Jaffna Proper,2021-02-08,2021-02-09
4421,5.708858115247355e-05,Jaffna Proper,2021-02-09,2021-02-10
4422,0.0001379789373418,Jaffna Proper,2021-02-10,2021-02-11
4423,6.499248865476977e-05,Jaffna Proper,2021-02-11,2021-02-12
4424,8.46128294125127e-05,Jaffna Proper,2021-02-12,2021-02-13
4425,0.0001024658618403,Jaffna Proper,2021-02-13,2021-02-14
4426,0.0001576006784497,Jaffna Proper,2021-02-14,2021-02-15
4427,0.0001028279826143,Jaffna Proper,2021-02-15,2021-02-16
4428,0.0001364027736437,Jaffna Proper,2021-02-16,2021-02-17
4429,0.0001031945666605,Jaffna Proper,2021-02-17,2021-02-18
4430,0.0001346249632245,Jaffna Proper,2021-02-18,2021-02-19
4431,6.942484201050744e-05,Jaffna Proper,2021-02-19,2021-02-20
4432,0.0001243894617438,Jaffna Proper,2021-02-20,2021-02-21
4433,0.0002192683857428,Jaffna Proper,2021-02-21,2021-02-22
4434,8.209486575042726e-05,Jaffna Proper,2021-02-22,2021-02-23
4435,8.366722275045935e-05,Jaffna Proper,2021-02-23,2021-02-24
4436,9.291464252164232e-05,Jaffna Proper,2021-02-24,2021-02-25
4437,0.0001794197518725,Jaffna Proper,2021-02-25,2021-02-26
4438,0.0001250230698813,Jaffna Proper,2021-02-26,2021-02-27
4439,2.0849042393248915e-05,Jaffna Proper,2021-02-27,2021-02-28
4440,0.0001771722695592,Jaffna Proper,2021-02-28,2021-03-01
4441,4.828937952643504e-05,Jaffna Proper,2021-03-01,2021-03-02
4442,0.0001836212400445,Jaffna Proper,2021-03-02,2021-03-03
4443,1.1658695548214142e-05,Jaffna Proper,2021-03-03,2021-03-04
4444,8.221404269970668e-05,Jaffna Proper,2021-03-04,2021-03-05
4445,7.437495308457516e-05,Jaffna Proper,2021-03-05,2021-03-06
4446,0.0001778362647863,Jaffna Proper,2021-03-06,2021-03-07
4447,9.9316553416706e-05,Jaffna Proper,2021-03-07,2021-03-08
4448,6.060766932216812e-05,Jaffna Proper,2021-03-08,2021-03-09
4449,0.0001019022355885,Jaffna Proper,2021-03-09,2021-03-10
4450,6.948736033229076e-05,Jaffna Proper,2021-03-10,2021-03-11
4451,4.619648044401954e-06,Jaffna Proper,2021-03-11,2021-03-12
4452,9.84083744403022e-05,Jaffna Proper,2021-03-12,2021-03-13
4453,8.820143048409216e-05,Jaffna Proper,2021-03-13,2021-03-14
4454,0.0001388718996741,Jaffna Proper,2021-03-14,2021-03-15
4455,0.0001309257981359,Jaffna Proper,2021-03-15,2021-03-16
4456,0.0002143337860824,Jaffna Proper,2021-03-16,2021-03-17
