,HCHO Value,Location,Date,Next Date
79,4.698590924918041e-05,"Bibile, Monaragala",2019-03-22,2019-03-23
80,-1.5467760777977853e-05,"Bibile, Monaragala",2019-03-23,2019-03-24
81,0.0001512098013132,"Bibile, Monaragala",2019-03-24,2019-03-25
82,7.338239494073005e-05,"Bibile, Monaragala",2019-03-25,2019-03-26
83,8.133633841564141e-05,"Bibile, Monaragala",2019-03-26,2019-03-27
84,9.850572535486576e-05,"Bibile, Monaragala",2019-03-27,2019-03-28
85,0.0001319502848265,"Bibile, Monaragala",2019-03-28,2019-03-29
86,,"Bibile, Monaragala",2019-03-29,2019-03-30
87,0.000286010842239,"Bibile, Monaragala",2019-03-30,2019-03-31
88,0.0001691464753809,"Bibile, Monaragala",2019-03-31,2019-04-01
89,0.0002311358269746,"Bibile, Monaragala",2019-04-01,2019-04-02
90,0.0001839505016603,"Bibile, Monaragala",2019-04-02,2019-04-03
91,0.0002120842642893,"Bibile, Monaragala",2019-04-03,2019-04-04
92,2.6559009192573397e-05,"Bibile, Monaragala",2019-04-04,2019-04-05
93,8.134434422682388e-05,"Bibile, Monaragala",2019-04-05,2019-04-06
94,0.0001323410016791,"Bibile, Monaragala",2019-04-06,2019-04-07
95,0.0001584331711474,"Bibile, Monaragala",2019-04-07,2019-04-08
96,0.0002055366407123,"Bibile, Monaragala",2019-04-08,2019-04-09
97,0.0002659180015952,"Bibile, Monaragala",2019-04-09,2019-04-10
98,0.0001209464124475,"Bibile, Monaragala",2019-04-10,2019-04-11
99,,"Bibile, Monaragala",2019-04-11,2019-04-12
100,6.731434962449994e-05,"Bibile, Monaragala",2019-04-12,2019-04-13
101,0.000172293422113,"Bibile, Monaragala",2019-04-13,2019-04-14
102,,"Bibile, Monaragala",2019-04-14,2019-04-15
103,,"Bibile, Monaragala",2019-04-15,2019-04-16
104,,"Bibile, Monaragala",2019-04-16,2019-04-17
105,,"Bibile, Monaragala",2019-04-17,2019-04-18
106,-1.7637499327927978e-05,"Bibile, Monaragala",2019-04-18,2019-04-19
107,3.0456606050663316e-05,"Bibile, Monaragala",2019-04-19,2019-04-20
108,3.9441730173904633e-05,"Bibile, Monaragala",2019-04-20,2019-04-21
109,-2.3242276785227024e-05,"Bibile, Monaragala",2019-04-21,2019-04-22
110,,"Bibile, Monaragala",2019-04-22,2019-04-23
111,0.0001087346840901,"Bibile, Monaragala",2019-04-23,2019-04-24
112,0.0001426274278835,"Bibile, Monaragala",2019-04-24,2019-04-25
113,,"Bibile, Monaragala",2019-04-25,2019-04-26
114,,"Bibile, Monaragala",2019-04-26,2019-04-27
115,,"Bibile, Monaragala",2019-04-27,2019-04-28
116,0.0002504993387901,"Bibile, Monaragala",2019-04-28,2019-04-29
117,,"Bibile, Monaragala",2019-04-29,2019-04-30
118,,"Bibile, Monaragala",2019-04-30,2019-05-01
119,0.0001447003060889,"Bibile, Monaragala",2019-05-01,2019-05-02
120,,"Bibile, Monaragala",2019-05-02,2019-05-03
121,0.000243087771434,"Bibile, Monaragala",2019-05-03,2019-05-04
122,0.000166357540416,"Bibile, Monaragala",2019-05-04,2019-05-05
123,0.0001117983754452,"Bibile, Monaragala",2019-05-05,2019-05-06
124,0.0002294637627646,"Bibile, Monaragala",2019-05-06,2019-05-07
125,0.0003124401430261,"Bibile, Monaragala",2019-05-07,2019-05-08
126,0.0002250056587289,"Bibile, Monaragala",2019-05-08,2019-05-09
127,0.0002085735307819,"Bibile, Monaragala",2019-05-09,2019-05-10
128,0.000257059338242,"Bibile, Monaragala",2019-05-10,2019-05-11
129,0.0002004889109836,"Bibile, Monaragala",2019-05-11,2019-05-12
130,0.0001098424870683,"Bibile, Monaragala",2019-05-12,2019-05-13
131,0.0002129034585429,"Bibile, Monaragala",2019-05-13,2019-05-14
132,0.0001720079728961,"Bibile, Monaragala",2019-05-14,2019-05-15
133,0.0002664730031546,"Bibile, Monaragala",2019-05-15,2019-05-16
134,0.000201612771683,"Bibile, Monaragala",2019-05-16,2019-05-17
135,0.0002884037766731,"Bibile, Monaragala",2019-05-17,2019-05-18
136,0.0001177087880293,"Bibile, Monaragala",2019-05-18,2019-05-19
137,0.0001160009060384,"Bibile, Monaragala",2019-05-19,2019-05-20
138,0.0001336881023634,"Bibile, Monaragala",2019-05-20,2019-05-21
139,0.0002208001227715,"Bibile, Monaragala",2019-05-21,2019-05-22
140,-7.228200424818833e-05,"Bibile, Monaragala",2019-05-22,2019-05-23
141,0.0003105529374545,"Bibile, Monaragala",2019-05-23,2019-05-24
142,,"Bibile, Monaragala",2019-05-24,2019-05-25
143,0.0001747951545193,"Bibile, Monaragala",2019-05-25,2019-05-26
144,0.0001548687249192,"Bibile, Monaragala",2019-05-26,2019-05-27
145,0.0001654224296495,"Bibile, Monaragala",2019-05-27,2019-05-28
146,0.0001982629083403,"Bibile, Monaragala",2019-05-28,2019-05-29
147,0.0003091327174433,"Bibile, Monaragala",2019-05-29,2019-05-30
148,0.0002074993984133,"Bibile, Monaragala",2019-05-30,2019-05-31
149,0.0002010744889855,"Bibile, Monaragala",2019-05-31,2019-06-01
150,0.0001620855774003,"Bibile, Monaragala",2019-06-01,2019-06-02
151,0.0002011201633782,"Bibile, Monaragala",2019-06-02,2019-06-03
152,0.000251481226227,"Bibile, Monaragala",2019-06-03,2019-06-04
153,0.0001980974619026,"Bibile, Monaragala",2019-06-04,2019-06-05
154,0.0002146064898484,"Bibile, Monaragala",2019-06-05,2019-06-06
155,0.0001936430479641,"Bibile, Monaragala",2019-06-06,2019-06-07
156,0.0002007570846963,"Bibile, Monaragala",2019-06-07,2019-06-08
157,0.0002396215399985,"Bibile, Monaragala",2019-06-08,2019-06-09
158,0.00020626461893,"Bibile, Monaragala",2019-06-09,2019-06-10
159,,"Bibile, Monaragala",2019-06-10,2019-06-11
160,0.0001993399340494,"Bibile, Monaragala",2019-06-11,2019-06-12
161,6.053496474230479e-05,"Bibile, Monaragala",2019-06-12,2019-06-13
162,0.0002245152867965,"Bibile, Monaragala",2019-06-13,2019-06-14
163,0.0001245266181147,"Bibile, Monaragala",2019-06-14,2019-06-15
164,0.000196375949274,"Bibile, Monaragala",2019-06-15,2019-06-16
165,0.0001445406571932,"Bibile, Monaragala",2019-06-16,2019-06-17
166,9.443249258390602e-05,"Bibile, Monaragala",2019-06-17,2019-06-18
167,0.0001521346246326,"Bibile, Monaragala",2019-06-18,2019-06-19
168,0.0001972398441497,"Bibile, Monaragala",2019-06-19,2019-06-20
169,0.0001846460877422,"Bibile, Monaragala",2019-06-20,2019-06-21
170,0.0001257577767141,"Bibile, Monaragala",2019-06-21,2019-06-22
171,-3.001237576428592e-05,"Bibile, Monaragala",2019-06-22,2019-06-23
172,0.0001914609759805,"Bibile, Monaragala",2019-06-23,2019-06-24
173,0.0001457232699014,"Bibile, Monaragala",2019-06-24,2019-06-25
174,7.372090402977676e-05,"Bibile, Monaragala",2019-06-25,2019-06-26
175,0.0002596372495061,"Bibile, Monaragala",2019-06-26,2019-06-27
176,0.0001779194617772,"Bibile, Monaragala",2019-06-27,2019-06-28
177,0.000231226423795,"Bibile, Monaragala",2019-06-28,2019-06-29
178,0.0001812523492576,"Bibile, Monaragala",2019-06-29,2019-06-30
179,0.0001883885471587,"Bibile, Monaragala",2019-06-30,2019-07-01
180,0.0002023344533868,"Bibile, Monaragala",2019-07-01,2019-07-02
181,9.121370706522813e-05,"Bibile, Monaragala",2019-07-02,2019-07-03
182,0.0004183141429787,"Bibile, Monaragala",2019-07-03,2019-07-04
183,0.0001753343888387,"Bibile, Monaragala",2019-07-04,2019-07-05
184,0.0001420256129706,"Bibile, Monaragala",2019-07-05,2019-07-06
185,0.0002116970966375,"Bibile, Monaragala",2019-07-06,2019-07-07
186,0.0001988289947686,"Bibile, Monaragala",2019-07-07,2019-07-08
187,0.0001030618713161,"Bibile, Monaragala",2019-07-08,2019-07-09
188,,"Bibile, Monaragala",2019-07-09,2019-07-10
189,0.0001884595836817,"Bibile, Monaragala",2019-07-10,2019-07-11
190,0.0001975782280741,"Bibile, Monaragala",2019-07-11,2019-07-12
191,0.0001594655264437,"Bibile, Monaragala",2019-07-12,2019-07-13
192,0.0001976478337366,"Bibile, Monaragala",2019-07-13,2019-07-14
193,0.000336220866302,"Bibile, Monaragala",2019-07-14,2019-07-15
194,,"Bibile, Monaragala",2019-07-15,2019-07-16
195,0.0001116612273619,"Bibile, Monaragala",2019-07-16,2019-07-17
196,9.440945635086574e-05,"Bibile, Monaragala",2019-07-17,2019-07-18
197,5.3007591732085154e-05,"Bibile, Monaragala",2019-07-18,2019-07-19
198,6.854623574559979e-05,"Bibile, Monaragala",2019-07-19,2019-07-20
199,,"Bibile, Monaragala",2019-07-20,2019-07-21
200,0.0002918239666354,"Bibile, Monaragala",2019-07-21,2019-07-22
201,,"Bibile, Monaragala",2019-07-22,2019-07-23
202,0.0001421583182389,"Bibile, Monaragala",2019-07-23,2019-07-24
203,0.0001371408573407,"Bibile, Monaragala",2019-07-24,2019-07-25
204,7.947482663439587e-05,"Bibile, Monaragala",2019-07-25,2019-07-26
205,0.0002606689476769,"Bibile, Monaragala",2019-07-26,2019-07-27
206,0.0002823855014415,"Bibile, Monaragala",2019-07-27,2019-07-28
207,0.0002140706098285,"Bibile, Monaragala",2019-07-28,2019-07-29
208,0.0002902694324825,"Bibile, Monaragala",2019-07-29,2019-07-30
209,0.0001690657406119,"Bibile, Monaragala",2019-07-30,2019-07-31
210,0.0001755234582795,"Bibile, Monaragala",2019-07-31,2019-08-01
211,0.0001334335101567,"Bibile, Monaragala",2019-08-01,2019-08-02
212,0.0001710392138943,"Bibile, Monaragala",2019-08-02,2019-08-03
213,0.0002770476275012,"Bibile, Monaragala",2019-08-03,2019-08-04
214,-5.8506497870336726e-05,"Bibile, Monaragala",2019-08-04,2019-08-05
215,0.0001543679284341,"Bibile, Monaragala",2019-08-05,2019-08-06
216,0.0001381167840436,"Bibile, Monaragala",2019-08-06,2019-08-07
217,0.0004105507403533,"Bibile, Monaragala",2019-08-07,2019-08-08
218,,"Bibile, Monaragala",2019-08-08,2019-08-09
219,0.0002323583030374,"Bibile, Monaragala",2019-08-09,2019-08-10
220,,"Bibile, Monaragala",2019-08-10,2019-08-11
221,0.0001648720874987,"Bibile, Monaragala",2019-08-11,2019-08-12
222,0.0001697566086455,"Bibile, Monaragala",2019-08-12,2019-08-13
223,,"Bibile, Monaragala",2019-08-13,2019-08-14
224,0.0001617107501685,"Bibile, Monaragala",2019-08-14,2019-08-15
225,8.127829567496318e-05,"Bibile, Monaragala",2019-08-15,2019-08-16
226,,"Bibile, Monaragala",2019-08-16,2019-08-17
227,,"Bibile, Monaragala",2019-08-17,2019-08-18
228,9.694880280715724e-05,"Bibile, Monaragala",2019-08-18,2019-08-19
229,0.0001231442282225,"Bibile, Monaragala",2019-08-19,2019-08-20
230,0.0001072038762765,"Bibile, Monaragala",2019-08-20,2019-08-21
231,0.000223914074013,"Bibile, Monaragala",2019-08-21,2019-08-22
232,,"Bibile, Monaragala",2019-08-22,2019-08-23
233,,"Bibile, Monaragala",2019-08-23,2019-08-24
234,,"Bibile, Monaragala",2019-08-24,2019-08-25
235,0.0002405474568099,"Bibile, Monaragala",2019-08-25,2019-08-26
236,,"Bibile, Monaragala",2019-08-26,2019-08-27
237,3.879817156439453e-05,"Bibile, Monaragala",2019-08-27,2019-08-28
238,4.685654324449213e-05,"Bibile, Monaragala",2019-08-28,2019-08-29
239,-0.0002390457084402,"Bibile, Monaragala",2019-08-29,2019-08-30
240,0.0001017635807711,"Bibile, Monaragala",2019-08-30,2019-08-31
241,0.0001199569514245,"Bibile, Monaragala",2019-08-31,2019-09-01
242,,"Bibile, Monaragala",2019-09-01,2019-09-02
243,,"Bibile, Monaragala",2019-09-02,2019-09-03
244,0.0002193736930364,"Bibile, Monaragala",2019-09-03,2019-09-04
245,,"Bibile, Monaragala",2019-09-04,2019-09-05
246,7.061158198466546e-05,"Bibile, Monaragala",2019-09-05,2019-09-06
247,0.0002029469269085,"Bibile, Monaragala",2019-09-06,2019-09-07
248,0.000227267915019,"Bibile, Monaragala",2019-09-07,2019-09-08
249,0.0001980222193968,"Bibile, Monaragala",2019-09-08,2019-09-09
250,0.0002873941513638,"Bibile, Monaragala",2019-09-09,2019-09-10
251,0.0002143623039833,"Bibile, Monaragala",2019-09-10,2019-09-11
252,,"Bibile, Monaragala",2019-09-11,2019-09-12
253,,"Bibile, Monaragala",2019-09-12,2019-09-13
254,0.0001777206364852,"Bibile, Monaragala",2019-09-13,2019-09-14
255,0.0001758298338639,"Bibile, Monaragala",2019-09-14,2019-09-15
256,,"Bibile, Monaragala",2019-09-15,2019-09-16
257,3.679960787562356e-05,"Bibile, Monaragala",2019-09-16,2019-09-17
258,6.794723518060958e-05,"Bibile, Monaragala",2019-09-17,2019-09-18
259,7.855116824171623e-05,"Bibile, Monaragala",2019-09-18,2019-09-19
260,,"Bibile, Monaragala",2019-09-19,2019-09-20
261,5.966607426039956e-05,"Bibile, Monaragala",2019-09-20,2019-09-21
262,6.035665491112147e-05,"Bibile, Monaragala",2019-09-21,2019-09-22
263,,"Bibile, Monaragala",2019-09-22,2019-09-23
264,,"Bibile, Monaragala",2019-09-23,2019-09-24
265,,"Bibile, Monaragala",2019-09-24,2019-09-25
266,,"Bibile, Monaragala",2019-09-25,2019-09-26
267,,"Bibile, Monaragala",2019-09-26,2019-09-27
268,,"Bibile, Monaragala",2019-09-27,2019-09-28
269,,"Bibile, Monaragala",2019-09-28,2019-09-29
270,0.0001476935969498,"Bibile, Monaragala",2019-09-29,2019-09-30
271,0.0001354187261313,"Bibile, Monaragala",2019-09-30,2019-10-01
272,0.0001013253568089,"Bibile, Monaragala",2019-10-01,2019-10-02
273,3.625866611442237e-05,"Bibile, Monaragala",2019-10-02,2019-10-03
274,,"Bibile, Monaragala",2019-10-03,2019-10-04
275,4.547032960960256e-05,"Bibile, Monaragala",2019-10-04,2019-10-05
276,0.0001850499321187,"Bibile, Monaragala",2019-10-05,2019-10-06
277,8.042740955715999e-05,"Bibile, Monaragala",2019-10-06,2019-10-07
278,1.9520575982472e-05,"Bibile, Monaragala",2019-10-07,2019-10-08
279,9.107848870812606e-05,"Bibile, Monaragala",2019-10-08,2019-10-09
280,4.460671594527965e-05,"Bibile, Monaragala",2019-10-09,2019-10-10
281,0.0001980625810632,"Bibile, Monaragala",2019-10-10,2019-10-11
282,,"Bibile, Monaragala",2019-10-11,2019-10-12
283,6.69268465455332e-05,"Bibile, Monaragala",2019-10-12,2019-10-13
284,8.33783504916071e-05,"Bibile, Monaragala",2019-10-13,2019-10-14
285,-0.0001028267070068,"Bibile, Monaragala",2019-10-14,2019-10-15
286,,"Bibile, Monaragala",2019-10-15,2019-10-16
287,,"Bibile, Monaragala",2019-10-16,2019-10-17
288,7.405227428003269e-05,"Bibile, Monaragala",2019-10-17,2019-10-18
289,,"Bibile, Monaragala",2019-10-18,2019-10-19
290,,"Bibile, Monaragala",2019-10-19,2019-10-20
291,,"Bibile, Monaragala",2019-10-20,2019-10-21
292,,"Bibile, Monaragala",2019-10-21,2019-10-22
293,4.203095464153636e-05,"Bibile, Monaragala",2019-10-22,2019-10-23
294,,"Bibile, Monaragala",2019-10-23,2019-10-24
295,,"Bibile, Monaragala",2019-10-24,2019-10-25
296,,"Bibile, Monaragala",2019-10-25,2019-10-26
297,,"Bibile, Monaragala",2019-10-26,2019-10-27
298,,"Bibile, Monaragala",2019-10-27,2019-10-28
299,,"Bibile, Monaragala",2019-10-28,2019-10-29
300,,"Bibile, Monaragala",2019-10-29,2019-10-30
301,,"Bibile, Monaragala",2019-10-30,2019-10-31
302,-4.765897301695077e-06,"Bibile, Monaragala",2019-10-31,2019-11-01
303,7.961665078926478e-05,"Bibile, Monaragala",2019-11-01,2019-11-02
304,7.301303441877131e-05,"Bibile, Monaragala",2019-11-02,2019-11-03
305,,"Bibile, Monaragala",2019-11-03,2019-11-04
306,0.0001025767658446,"Bibile, Monaragala",2019-11-04,2019-11-05
307,5.952412593517619e-05,"Bibile, Monaragala",2019-11-05,2019-11-06
308,0.0001244564848621,"Bibile, Monaragala",2019-11-06,2019-11-07
309,0.0001137354925625,"Bibile, Monaragala",2019-11-07,2019-11-08
310,,"Bibile, Monaragala",2019-11-08,2019-11-09
311,,"Bibile, Monaragala",2019-11-09,2019-11-10
312,,"Bibile, Monaragala",2019-11-10,2019-11-11
313,7.8603618761754e-05,"Bibile, Monaragala",2019-11-11,2019-11-12
314,1.1670059962981136e-05,"Bibile, Monaragala",2019-11-12,2019-11-13
315,9.017052121765264e-05,"Bibile, Monaragala",2019-11-13,2019-11-14
316,4.494364215642581e-05,"Bibile, Monaragala",2019-11-14,2019-11-15
317,-3.101655966020189e-05,"Bibile, Monaragala",2019-11-15,2019-11-16
318,7.223729487439374e-05,"Bibile, Monaragala",2019-11-16,2019-11-17
319,3.7091107515152544e-05,"Bibile, Monaragala",2019-11-17,2019-11-18
320,0.0001103087745437,"Bibile, Monaragala",2019-11-18,2019-11-19
321,8.99974333677621e-06,"Bibile, Monaragala",2019-11-19,2019-11-20
322,,"Bibile, Monaragala",2019-11-20,2019-11-21
323,9.806883275501884e-06,"Bibile, Monaragala",2019-11-21,2019-11-22
324,,"Bibile, Monaragala",2019-11-22,2019-11-23
325,,"Bibile, Monaragala",2019-11-23,2019-11-24
326,,"Bibile, Monaragala",2019-11-24,2019-11-25
327,,"Bibile, Monaragala",2019-11-25,2019-11-26
328,,"Bibile, Monaragala",2019-11-26,2019-11-27
329,,"Bibile, Monaragala",2019-11-27,2019-11-28
330,,"Bibile, Monaragala",2019-11-28,2019-11-29
331,,"Bibile, Monaragala",2019-11-29,2019-11-30
332,,"Bibile, Monaragala",2019-11-30,2019-12-01
333,0.0001638255012534,"Bibile, Monaragala",2019-12-01,2019-12-02
334,,"Bibile, Monaragala",2019-12-02,2019-12-03
335,,"Bibile, Monaragala",2019-12-03,2019-12-04
336,,"Bibile, Monaragala",2019-12-04,2019-12-05
337,,"Bibile, Monaragala",2019-12-05,2019-12-06
338,4.527902726942165e-05,"Bibile, Monaragala",2019-12-06,2019-12-07
339,,"Bibile, Monaragala",2019-12-07,2019-12-08
340,,"Bibile, Monaragala",2019-12-08,2019-12-09
341,,"Bibile, Monaragala",2019-12-09,2019-12-10
342,,"Bibile, Monaragala",2019-12-10,2019-12-11
343,,"Bibile, Monaragala",2019-12-11,2019-12-12
344,1.824442407894158e-05,"Bibile, Monaragala",2019-12-12,2019-12-13
345,0.0001733404594727,"Bibile, Monaragala",2019-12-13,2019-12-14
346,0.0001214041228488,"Bibile, Monaragala",2019-12-14,2019-12-15
347,,"Bibile, Monaragala",2019-12-15,2019-12-16
348,0.0001236924520403,"Bibile, Monaragala",2019-12-16,2019-12-17
349,,"Bibile, Monaragala",2019-12-17,2019-12-18
350,,"Bibile, Monaragala",2019-12-18,2019-12-19
351,,"Bibile, Monaragala",2019-12-19,2019-12-20
352,,"Bibile, Monaragala",2019-12-20,2019-12-21
353,,"Bibile, Monaragala",2019-12-21,2019-12-22
354,,"Bibile, Monaragala",2019-12-22,2019-12-23
355,2.2194257638252324e-05,"Bibile, Monaragala",2019-12-23,2019-12-24
356,2.117652741735389e-05,"Bibile, Monaragala",2019-12-24,2019-12-25
357,0.0001555813232877,"Bibile, Monaragala",2019-12-25,2019-12-26
358,,"Bibile, Monaragala",2019-12-26,2019-12-27
359,6.64940718992127e-05,"Bibile, Monaragala",2019-12-27,2019-12-28
360,8.053915245153277e-05,"Bibile, Monaragala",2019-12-28,2019-12-29
361,-3.706587255570228e-06,"Bibile, Monaragala",2019-12-29,2019-12-30
362,5.587984313944631e-05,"Bibile, Monaragala",2019-12-30,2019-12-31
363,-3.16976321224565e-05,"Bibile, Monaragala",2019-12-31,2020-01-01
364,9.034290529466052e-05,"Bibile, Monaragala",2020-01-01,2020-01-02
365,,"Bibile, Monaragala",2020-01-02,2020-01-03
366,0.0001002457589729,"Bibile, Monaragala",2020-01-03,2020-01-04
367,3.286016579496975e-05,"Bibile, Monaragala",2020-01-04,2020-01-05
368,3.071760518502251e-05,"Bibile, Monaragala",2020-01-05,2020-01-06
369,,"Bibile, Monaragala",2020-01-06,2020-01-07
370,,"Bibile, Monaragala",2020-01-07,2020-01-08
371,4.286209778128145e-05,"Bibile, Monaragala",2020-01-08,2020-01-09
372,5.750193863655609e-05,"Bibile, Monaragala",2020-01-09,2020-01-10
373,0.0001446769434324,"Bibile, Monaragala",2020-01-10,2020-01-11
374,,"Bibile, Monaragala",2020-01-11,2020-01-12
375,4.9088348810138415e-05,"Bibile, Monaragala",2020-01-12,2020-01-13
376,5.641005532275563e-05,"Bibile, Monaragala",2020-01-13,2020-01-14
377,2.0383452845553944e-05,"Bibile, Monaragala",2020-01-14,2020-01-15
378,0.0001958479692669,"Bibile, Monaragala",2020-01-15,2020-01-16
379,0.000238841770169,"Bibile, Monaragala",2020-01-16,2020-01-17
380,,"Bibile, Monaragala",2020-01-17,2020-01-18
381,-0.0001210906193591,"Bibile, Monaragala",2020-01-18,2020-01-19
382,1.5958878447645566e-05,"Bibile, Monaragala",2020-01-19,2020-01-20
383,,"Bibile, Monaragala",2020-01-20,2020-01-21
384,-8.7612250354141e-05,"Bibile, Monaragala",2020-01-21,2020-01-22
385,,"Bibile, Monaragala",2020-01-22,2020-01-23
386,9.612233952793758e-06,"Bibile, Monaragala",2020-01-23,2020-01-24
387,7.44683138271029e-05,"Bibile, Monaragala",2020-01-24,2020-01-25
388,6.006358222640914e-06,"Bibile, Monaragala",2020-01-25,2020-01-26
389,5.19873079894593e-05,"Bibile, Monaragala",2020-01-26,2020-01-27
390,,"Bibile, Monaragala",2020-01-27,2020-01-28
391,8.374860540961439e-05,"Bibile, Monaragala",2020-01-28,2020-01-29
392,3.1758298437023246e-05,"Bibile, Monaragala",2020-01-29,2020-01-30
393,0.000177316703707,"Bibile, Monaragala",2020-01-30,2020-01-31
394,8.111505017887429e-05,"Bibile, Monaragala",2020-01-31,2020-02-01
395,0.0001275456630456,"Bibile, Monaragala",2020-02-01,2020-02-02
