,HCHO Value,Location,Date,Next Date
1958,7.061668788806564e-05,Kurunegala Proper,2019-05-14,2019-05-15
1959,0.0001099983599625,Kurunegala Proper,2019-05-15,2019-05-16
1960,0.00014039193757,Kurunegala Proper,2019-05-16,2019-05-17
1961,9.796423680909052e-05,Kurunegala Proper,2019-05-17,2019-05-18
1962,0.0001672252690382,Kurunegala Proper,2019-05-18,2019-05-19
1963,0.0001708734532433,Kurunegala Proper,2019-05-19,2019-05-20
1964,0.0001702025749611,Kurunegala Proper,2019-05-20,2019-05-21
1965,8.681519324789669e-05,Kurunegala Proper,2019-05-21,2019-05-22
1966,,Kurunegala Proper,2019-05-22,2019-05-23
1967,0.0001317915208436,Kurunegala Proper,2019-05-23,2019-05-24
1968,0.0001478469051026,Kurunegala Proper,2019-05-24,2019-05-25
1969,5.233601288103446e-05,Kurunegala Proper,2019-05-25,2019-05-26
1970,6.244214568722449e-05,Kurunegala Proper,2019-05-26,2019-05-27
1971,0.0001554720535695,Kurunegala Proper,2019-05-27,2019-05-28
1972,0.0001478338478629,Kurunegala Proper,2019-05-28,2019-05-29
1973,0.0002594716110907,Kurunegala Proper,2019-05-29,2019-05-30
1974,0.0001839537987904,Kurunegala Proper,2019-05-30,2019-05-31
1975,0.0001362219972734,Kurunegala Proper,2019-05-31,2019-06-01
1976,0.00029028932252,Kurunegala Proper,2019-06-01,2019-06-02
1977,8.689925325647776e-05,Kurunegala Proper,2019-06-02,2019-06-03
1978,5.326767952292086e-05,Kurunegala Proper,2019-06-03,2019-06-04
1979,-0.0001218123652506,Kurunegala Proper,2019-06-04,2019-06-05
1980,0.0001831308562142,Kurunegala Proper,2019-06-05,2019-06-06
1981,0.0001107527266757,Kurunegala Proper,2019-06-06,2019-06-07
1982,,Kurunegala Proper,2019-06-07,2019-06-08
1983,0.0001016282390748,Kurunegala Proper,2019-06-08,2019-06-09
1984,0.0001031225757099,Kurunegala Proper,2019-06-09,2019-06-10
1985,7.052022641624787e-05,Kurunegala Proper,2019-06-10,2019-06-11
1986,,Kurunegala Proper,2019-06-11,2019-06-12
1987,7.641586794332751e-05,Kurunegala Proper,2019-06-12,2019-06-13
1988,9.911230747740838e-05,Kurunegala Proper,2019-06-13,2019-06-14
1989,4.476508603528659e-05,Kurunegala Proper,2019-06-14,2019-06-15
1990,8.874790674644237e-05,Kurunegala Proper,2019-06-15,2019-06-16
1991,0.0001036898047182,Kurunegala Proper,2019-06-16,2019-06-17
1992,6.254904112252405e-05,Kurunegala Proper,2019-06-17,2019-06-18
1993,4.044776585398717e-05,Kurunegala Proper,2019-06-18,2019-06-19
1994,8.137699574065275e-05,Kurunegala Proper,2019-06-19,2019-06-20
1995,6.486313851680483e-05,Kurunegala Proper,2019-06-20,2019-06-21
