,HCHO Value,Location,Date,Next Date
210,,Kandy Proper,2019-07-31,2019-08-01
211,8.450872916320002e-05,Kandy Proper,2019-08-01,2019-08-02
212,8.556334796594454e-05,Kandy Proper,2019-08-02,2019-08-03
213,0.0001629133931493,Kandy Proper,2019-08-03,2019-08-04
214,-6.719856740310691e-05,Kandy Proper,2019-08-04,2019-08-05
215,1.3728068918731565e-05,Kandy Proper,2019-08-05,2019-08-06
216,,Kandy Proper,2019-08-06,2019-08-07
217,,Kandy Proper,2019-08-07,2019-08-08
218,,Kandy Proper,2019-08-08,2019-08-09
219,,Kandy Proper,2019-08-09,2019-08-10
220,,Kandy Proper,2019-08-10,2019-08-11
221,,Kandy Proper,2019-08-11,2019-08-12
222,,Kandy Proper,2019-08-12,2019-08-13
223,,Kandy Proper,2019-08-13,2019-08-14
224,,Kandy Proper,2019-08-14,2019-08-15
225,0.0001279531091228,Kandy Proper,2019-08-15,2019-08-16
226,-0.0001341463357675,Kandy Proper,2019-08-16,2019-08-17
227,,Kandy Proper,2019-08-17,2019-08-18
228,5.178013626492114e-06,Kandy Proper,2019-08-18,2019-08-19
229,7.336094013777636e-05,Kandy Proper,2019-08-19,2019-08-20
230,9.676125853351091e-05,Kandy Proper,2019-08-20,2019-08-21
231,,Kandy Proper,2019-08-21,2019-08-22
232,,Kandy Proper,2019-08-22,2019-08-23
233,,Kandy Proper,2019-08-23,2019-08-24
234,-9.744629293521988e-05,Kandy Proper,2019-08-24,2019-08-25
235,,Kandy Proper,2019-08-25,2019-08-26
236,,Kandy Proper,2019-08-26,2019-08-27
237,,Kandy Proper,2019-08-27,2019-08-28
238,,Kandy Proper,2019-08-28,2019-08-29
239,0.0001083149991837,Kandy Proper,2019-08-29,2019-08-30
240,,Kandy Proper,2019-08-30,2019-08-31
241,-2.726023558352608e-05,Kandy Proper,2019-08-31,2019-09-01
242,,Kandy Proper,2019-09-01,2019-09-02
243,0.0001035438698715,Kandy Proper,2019-09-02,2019-09-03
244,0.00012519500573,Kandy Proper,2019-09-03,2019-09-04
245,,Kandy Proper,2019-09-04,2019-09-05
246,,Kandy Proper,2019-09-05,2019-09-06
247,,Kandy Proper,2019-09-06,2019-09-07
248,,Kandy Proper,2019-09-07,2019-09-08
249,0.000130846576187,Kandy Proper,2019-09-08,2019-09-09
250,6.440015739232515e-05,Kandy Proper,2019-09-09,2019-09-10
251,-4.490703909183281e-06,Kandy Proper,2019-09-10,2019-09-11
252,,Kandy Proper,2019-09-11,2019-09-12
253,3.84899235780461e-05,Kandy Proper,2019-09-12,2019-09-13
254,5.465373724518264e-05,Kandy Proper,2019-09-13,2019-09-14
255,2.7055169553569706e-05,Kandy Proper,2019-09-14,2019-09-15
256,,Kandy Proper,2019-09-15,2019-09-16
257,,Kandy Proper,2019-09-16,2019-09-17
258,,Kandy Proper,2019-09-17,2019-09-18
259,,Kandy Proper,2019-09-18,2019-09-19
260,,Kandy Proper,2019-09-19,2019-09-20
261,,Kandy Proper,2019-09-20,2019-09-21
262,-7.114043515272996e-05,Kandy Proper,2019-09-21,2019-09-22
263,,Kandy Proper,2019-09-22,2019-09-23
264,,Kandy Proper,2019-09-23,2019-09-24
265,,Kandy Proper,2019-09-24,2019-09-25
266,,Kandy Proper,2019-09-25,2019-09-26
267,,Kandy Proper,2019-09-26,2019-09-27
268,0.0003191542431707,Kandy Proper,2019-09-27,2019-09-28
269,,Kandy Proper,2019-09-28,2019-09-29
270,0.0001658764883008,Kandy Proper,2019-09-29,2019-09-30
271,,Kandy Proper,2019-09-30,2019-10-01
272,-4.6999528422020376e-05,Kandy Proper,2019-10-01,2019-10-02
273,-1.4826539764421446e-05,Kandy Proper,2019-10-02,2019-10-03
274,7.27780738171674e-05,Kandy Proper,2019-10-03,2019-10-04
275,0.0001353517792948,Kandy Proper,2019-10-04,2019-10-05
276,0.000211714078209,Kandy Proper,2019-10-05,2019-10-06
277,,Kandy Proper,2019-10-06,2019-10-07
278,,Kandy Proper,2019-10-07,2019-10-08
279,0.0002594348285443,Kandy Proper,2019-10-08,2019-10-09
280,5.5017379612996025e-05,Kandy Proper,2019-10-09,2019-10-10
281,0.000184300610996,Kandy Proper,2019-10-10,2019-10-11
282,,Kandy Proper,2019-10-11,2019-10-12
283,-8.12430155552532e-06,Kandy Proper,2019-10-12,2019-10-13
284,0.0001683501734359,Kandy Proper,2019-10-13,2019-10-14
285,6.314259477157411e-05,Kandy Proper,2019-10-14,2019-10-15
286,7.16713507747282e-05,Kandy Proper,2019-10-15,2019-10-16
287,,Kandy Proper,2019-10-16,2019-10-17
288,,Kandy Proper,2019-10-17,2019-10-18
289,-5.450984014903148e-05,Kandy Proper,2019-10-18,2019-10-19
290,6.532771676132629e-06,Kandy Proper,2019-10-19,2019-10-20
291,,Kandy Proper,2019-10-20,2019-10-21
292,,Kandy Proper,2019-10-21,2019-10-22
293,,Kandy Proper,2019-10-22,2019-10-23
294,,Kandy Proper,2019-10-23,2019-10-24
295,,Kandy Proper,2019-10-24,2019-10-25
296,0.0001281877837051,Kandy Proper,2019-10-25,2019-10-26
297,,Kandy Proper,2019-10-26,2019-10-27
298,,Kandy Proper,2019-10-27,2019-10-28
299,,Kandy Proper,2019-10-28,2019-10-29
300,0.000145187879816,Kandy Proper,2019-10-29,2019-10-30
301,,Kandy Proper,2019-10-30,2019-10-31
302,0.0001583682460477,Kandy Proper,2019-10-31,2019-11-01
303,8.03607778339573e-06,Kandy Proper,2019-11-01,2019-11-02
304,0.0001206702023413,Kandy Proper,2019-11-02,2019-11-03
305,,Kandy Proper,2019-11-03,2019-11-04
306,-1.1500492291816045e-05,Kandy Proper,2019-11-04,2019-11-05
307,0.0001060345932494,Kandy Proper,2019-11-05,2019-11-06
308,0.0001942600579433,Kandy Proper,2019-11-06,2019-11-07
309,0.0001218222388384,Kandy Proper,2019-11-07,2019-11-08
310,0.0001080851276708,Kandy Proper,2019-11-08,2019-11-09
311,,Kandy Proper,2019-11-09,2019-11-10
312,,Kandy Proper,2019-11-10,2019-11-11
313,,Kandy Proper,2019-11-11,2019-11-12
314,0.0001007815771098,Kandy Proper,2019-11-12,2019-11-13
315,0.000151877029566,Kandy Proper,2019-11-13,2019-11-14
316,7.99506458137099e-05,Kandy Proper,2019-11-14,2019-11-15
317,-6.176820124360381e-06,Kandy Proper,2019-11-15,2019-11-16
318,,Kandy Proper,2019-11-16,2019-11-17
319,0.000215708851931,Kandy Proper,2019-11-17,2019-11-18
320,,Kandy Proper,2019-11-18,2019-11-19
321,0.0002508715360598,Kandy Proper,2019-11-19,2019-11-20
322,7.941161537465213e-05,Kandy Proper,2019-11-20,2019-11-21
323,0.0001318497328563,Kandy Proper,2019-11-21,2019-11-22
324,,Kandy Proper,2019-11-22,2019-11-23
325,,Kandy Proper,2019-11-23,2019-11-24
326,,Kandy Proper,2019-11-24,2019-11-25
327,,Kandy Proper,2019-11-25,2019-11-26
328,,Kandy Proper,2019-11-26,2019-11-27
329,-0.0001788882946129,Kandy Proper,2019-11-27,2019-11-28
330,,Kandy Proper,2019-11-28,2019-11-29
331,,Kandy Proper,2019-11-29,2019-11-30
332,,Kandy Proper,2019-11-30,2019-12-01
333,,Kandy Proper,2019-12-01,2019-12-02
334,,Kandy Proper,2019-12-02,2019-12-03
335,0.0003254878974985,Kandy Proper,2019-12-03,2019-12-04
336,,Kandy Proper,2019-12-04,2019-12-05
337,,Kandy Proper,2019-12-05,2019-12-06
338,0.0001137311099891,Kandy Proper,2019-12-06,2019-12-07
339,,Kandy Proper,2019-12-07,2019-12-08
340,4.997236610893405e-05,Kandy Proper,2019-12-08,2019-12-09
341,,Kandy Proper,2019-12-09,2019-12-10
342,0.0002581430599093,Kandy Proper,2019-12-10,2019-12-11
343,8.172313194602926e-06,Kandy Proper,2019-12-11,2019-12-12
344,0.0001237011535845,Kandy Proper,2019-12-12,2019-12-13
345,0.000107973238261,Kandy Proper,2019-12-13,2019-12-14
346,9.175125425502092e-05,Kandy Proper,2019-12-14,2019-12-15
347,0.0001806210249414,Kandy Proper,2019-12-15,2019-12-16
348,0.0003312172775622,Kandy Proper,2019-12-16,2019-12-17
349,,Kandy Proper,2019-12-17,2019-12-18
350,,Kandy Proper,2019-12-18,2019-12-19
351,,Kandy Proper,2019-12-19,2019-12-20
352,,Kandy Proper,2019-12-20,2019-12-21
353,1.3332796952489262e-05,Kandy Proper,2019-12-21,2019-12-22
354,,Kandy Proper,2019-12-22,2019-12-23
355,9.871649939840514e-05,Kandy Proper,2019-12-23,2019-12-24
356,3.053566210736505e-05,Kandy Proper,2019-12-24,2019-12-25
357,,Kandy Proper,2019-12-25,2019-12-26
358,2.923294307019481e-05,Kandy Proper,2019-12-26,2019-12-27
359,4.874119039013025e-05,Kandy Proper,2019-12-27,2019-12-28
360,0.0002435742998434,Kandy Proper,2019-12-28,2019-12-29
361,0.0001683466884456,Kandy Proper,2019-12-29,2019-12-30
362,0.0001406881091402,Kandy Proper,2019-12-30,2019-12-31
363,-1.0951929722871224e-05,Kandy Proper,2019-12-31,2020-01-01
